date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:11:21,0,0,1,26.73,1225.74,5017.82,233.56,24.63,6.07,485.15,3683.17,2922.77,13.62,127.98,305.78,2.06,13.86,2542.57,362.43,17.21,6.5,834288,908,0.47,0.27,634.65,111.88,48.71,17.6,748.51,268.32,813.52,1445.15,906.93,466.34,2232.37,2869.94,717.82,225.74,702.67,1057.37
10/04 18:11:22,,,,19.0,1080.0,972.0,108.0,13.79,5.42,458.0,3040.0,1844.0,10.66,128.34,258.69,2.18,14.0,1910.0,164.14,18.57,6.0,834328,904,0.33,0.13,645.0,110.0,50.5,17.58,734.0,169.0,813.2,529.27,846.0,322.0,1442.35,1673.63,662.0,134.0,134.25,330.76
10/04 18:11:23,,,,8.0,1272.0,548.0,227.5,11.38,5.75,458.0,5028.0,3156.0,17.87,129.11,299.75,2.2,4.0,560.0,299.5,17.0,8.5,834364,952,0.32,0.27,651.0,133.0,50.55,147.22,630.0,107.0,45.64,274.27,776.0,319.0,1029.33,2103.07,648.0,171.0,58.28,793.65
10/04 18:11:24,,,,53.0,8250.0,6980.0,287.36,32.94,7.72,337.0,14670.0,13642.0,84.01,57.62,221.07,2.97,37.0,5846.0,291.3,13.51,7.08,834412,1000,1.15,0.3,655.0,132.0,51.56,147.73,989.0,999.0,1612.13,7373.66,2516.0,2111.0,12564.56,14236.12,952.0,826.0,1234.39,5942.36
10/04 18:11:25,,,,159.41,29160.4,23421.78,329.86,31.24,5.82,157.43,24558.42,18009.9,270.4,13.91,77.25,6.34,147.52,21388.12,320.0,45.17,6.1,834488,1092,0.45,0.55,643.56,119.8,48.43,18.58,1408.91,1822.77,3656.65,13862.04,5292.08,5429.7,30681.71,40186.66,1505.94,2040.59,4170.37,15611.1
10/04 18:11:26,,,,103.0,5992.0,19734.0,249.77,89.79,9.71,168.0,20436.0,33714.0,322.32,16.03,68.76,5.95,101.0,20220.0,306.42,31.96,6.18,834468,1104,0.35,0.2,651.0,122.0,51.13,82.67,1673.0,1085.0,7178.46,6379.57,2738.0,2636.0,13343.56,18454.42,2046.0,1256.0,10188.93,7605.0
10/04 18:11:27,,,,161.39,18768.32,21906.93,252.04,57.75,6.18,165.35,18099.01,24469.31,257.45,14.39,149.82,6.03,115.84,14350.5,242.56,31.36,7.01,834796,1108,0.35,0.42,698.02,138.61,53.21,209.46,1465.35,1615.84,3823.42,11799.58,4123.76,3550.5,22662.28,24198.8,1534.65,1569.31,4333.97,11252.19
10/04 18:11:28,,,,137.0,13314.0,23448.0,268.34,93.91,6.29,143.0,13824.0,15800.0,207.16,11.7,83.94,7.0,120.0,14582.0,272.2,40.19,6.57,834204,1208,0.35,0.23,652.0,138.0,51.98,211.63,1192.0,1260.0,2678.24,9168.09,3412.0,2999.0,18581.41,21484.37,1195.0,1278.0,2575.82,9299.12
10/04 18:11:29,,,,166.34,24215.84,22009.9,277.9,35.93,5.77,216.83,35453.47,21336.63,261.91,12.42,38.3,4.6,130.69,16087.13,258.06,70.44,7.44,834640,1240,0.5,0.35,648.51,143.56,49.84,210.48,1519.8,1833.66,4597.95,13670.06,4716.83,5159.41,24947.55,39049.33,1377.23,1526.73,3841.73,10877.4
10/04 18:11:30,,,,175.0,22170.0,28358.0,288.73,37.3,5.06,189.0,27738.0,24568.0,276.75,13.67,74.01,5.29,130.0,19908.0,267.63,95.87,7.69,834664,1292,0.33,0.25,643.0,116.0,48.95,17.99,1738.0,1922.0,6274.6,13884.66,4720.0,4571.0,26250.65,32694.8,1724.0,1731.0,6153.73,12295.48
10/04 18:11:31,,,,142.0,15578.0,22736.0,269.82,27.07,6.31,198.0,25440.0,27712.0,268.44,12.51,80.29,5.09,171.0,23906.0,271.81,47.95,5.89,834720,1320,0.3,0.4,637.0,119.0,48.03,18.39,1684.0,1790.0,5997.49,12699.75,4715.0,4596.0,25681.79,32172.68,1598.0,1692.0,5354.2,12097.8
10/04 18:11:32,0,0,1,183.0,25420.0,26894.0,285.87,36.97,5.42,163.0,21424.0,25444.0,287.53,6.61,47.3,5.74,146.0,19940.0,236.67,116.54,6.85,834448,1316,2.13,0.58,638.0,120.0,51.09,18.45,1717.0,1817.0,6207.05,13386.24,4423.0,4201.0,24140.58,29817.26,1526.0,1562.0,5045.38,10994.31
10/04 18:11:33,0,0,1,170.3,20425.74,27897.03,283.76,36.65,5.54,202.97,29447.52,22625.74,256.56,10.41,35.58,4.92,154.46,24607.92,290.5,51.4,6.46,835140,1320,3.14,1.57,623.76,114.85,46.86,17.09,1623.76,2064.36,5168.6,15294.66,4969.31,5006.93,27871.78,35644.77,1631.68,1826.73,5558.33,13268.73
10/04 18:11:34,0,0,1,62.0,7950.0,6518.0,233.35,17.39,5.4,431.0,4350.0,2068.0,14.89,127.98,248.55,2.32,128.0,18194.0,242.91,94.05,5.52,834808,1364,0.6,0.28,632.0,127.0,48.14,35.72,928.0,578.0,1548.8,3556.75,1889.0,1753.0,7789.15,11841.01,948.0,637.0,1587.02,4097.07
10/04 18:11:35,0,0,1,32.67,3726.73,3857.43,232.12,47.33,5.88,440.59,5249.5,5041.58,23.36,128.06,292.98,2.27,29.7,1168.32,231.0,14.17,5.5,834852,1408,0.4,0.27,630.69,119.8,47.93,18.33,758.42,206.93,1102.2,728.07,957.43,827.72,1729.19,5921.68,700.99,204.95,541.84,858.63
10/04 18:11:36,0,0,1,2.0,420.0,336.0,378.0,10.0,10.0,381.0,3264.0,5854.0,23.93,128.32,332.5,2.62,7.0,1582.0,322.57,10.86,7.86,834892,1452,0.3,0.2,637.0,120.0,49.85,18.02,641.0,141.0,164.43,507.21,774.0,228.0,1360.85,1217.33,669.0,187.0,351.99,831.18
10/04 18:11:37,0,0,1,14.85,3203.96,1665.35,327.87,9.4,4.4,488.12,2877.23,2441.58,10.9,127.96,268.37,2.04,13.86,2847.52,331.0,18.64,7.5,834936,516,0.32,0.27,629.7,116.83,47.29,17.92,640.59,186.14,90.11,858.78,886.14,529.7,1732.78,3690.7,729.7,205.94,841.83,961.05
10/04 18:11:38,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,458.0,2720.0,2674.0,11.78,128.26,275.79,2.18,0.0,0.0,0.0,0.0,0.0,834968,580,0.38,0.18,635.0,120.0,48.71,18.45,621.0,90.0,44.79,10.93,597.0,112.0,40.18,493.84,621.0,106.0,44.54,164.96
10/04 18:11:39,0,0,1,1.0,68.0,0.0,68.0,8.0,8.0,456.0,4228.0,2124.0,13.93,129.43,281.53,2.21,22.0,756.0,124.55,9.18,5.73,835000,612,0.3,0.25,642.0,121.0,49.8,18.29,631.0,133.0,45.88,458.57,823.0,384.0,1265.04,2464.64,628.0,107.0,45.87,227.9
10/04 18:11:40,0,0,1,18.0,2548.0,2500.0,280.44,19.89,8.83,459.0,6362.0,3114.0,20.64,128.37,278.14,2.18,41.0,5348.0,217.8,13.05,5.83,835048,656,0.3,0.18,637.0,119.0,49.33,17.91,786.0,219.0,1267.35,883.87,942.0,608.0,1951.3,4084.97,815.0,301.0,1322.79,1574.03
10/04 18:11:41,0,0,1,19.8,1653.47,2075.25,188.3,6.85,5.9,500.0,5134.65,2954.46,16.18,128.05,262.29,2.0,18.81,1213.86,285.58,17.63,6.95,835076,688,1.52,0.32,635.64,123.76,48.69,19.08,800.99,260.4,1313.56,1170.5,903.96,693.07,1616.22,5096.9,714.85,154.46,718.32,422.21
10/04 18:11:42,,,,10.0,672.0,1208.0,188.0,16.0,7.3,461.0,3182.0,3092.0,13.61,128.37,270.36,2.17,13.0,3654.0,334.31,15.54,6.15,835124,684,0.33,0.18,639.0,121.0,48.43,18.29,744.0,227.0,757.62,1046.01,762.0,303.0,1076.9,1891.15,708.0,108.0,795.03,12.59
10/04 18:11:43,,,,26.73,3261.39,4746.53,299.56,17.22,5.44,470.3,4473.27,2651.49,15.15,128.23,277.86,2.12,22.77,2360.4,220.52,10.78,7.13,835156,724,0.62,0.3,647.52,129.7,50.99,20.06,705.94,331.68,375.43,2021.38,1110.89,690.1,3272.08,4457.73,775.25,250.5,1114.69,1221.1
10/04 18:11:44,,,,32.0,3542.0,6746.0,321.5,14.81,6.66,280.0,14532.0,8616.0,82.67,48.97,256.16,3.58,60.0,7052.0,206.0,19.73,6.8,835244,820,1.0,0.35,643.0,117.0,49.54,17.8,926.0,689.0,1439.94,4794.56,2085.0,1700.0,9246.43,11727.87,919.0,656.0,1662.84,4420.53
10/04 18:11:45,,,,168.32,13710.89,27001.98,241.88,29.76,5.31,198.02,29453.47,28922.77,294.8,13.4,50.18,5.04,159.41,25205.94,277.11,47.61,5.65,835264,856,0.52,0.47,659.41,122.77,50.87,18.82,1704.95,1927.72,5490.62,13990.09,4990.1,4618.81,28903.84,31436.92,1816.83,1932.67,6416.27,14042.39
10/04 18:11:46,,,,201.0,27780.0,25358.0,264.37,54.99,4.98,171.0,26338.0,20394.0,273.29,12.8,64.35,5.85,173.0,26394.0,291.84,41.49,5.23,835304,804,0.38,0.33,653.0,116.0,49.79,17.51,1678.0,2229.0,4911.05,16729.79,4999.0,5517.0,26491.27,39240.99,1566.0,1515.0,4723.02,10466.04
10/04 18:11:47,,,,129.7,17542.57,19940.59,288.99,40.32,5.8,165.35,21629.7,20815.84,256.71,12.96,93.43,6.03,119.8,15760.4,274.56,25.55,5.55,835352,852,0.22,0.32,654.46,115.84,51.25,17.83,1327.72,1536.63,3380.9,11381.97,4257.43,4094.06,23006.82,28636.73,1253.47,1466.34,2424.9,10902.43
10/04 18:11:48,,,,138.0,22222.0,18866.0,297.74,34.93,5.96,158.0,19444.0,20918.0,255.46,16.91,43.53,6.33,131.0,18890.0,259.89,26.37,6.1,835380,884,0.28,0.3,646.0,115.0,48.94,17.22,1291.0,1219.0,3619.04,8577.32,3764.0,3704.0,19638.31,27886.03,1448.0,1538.0,4490.58,11161.73
10/04 18:11:49,,,,135.64,19158.42,17948.51,273.56,29.73,6.1,179.21,29968.32,20504.95,281.65,14.19,127.58,5.57,156.44,18261.39,218.63,33.49,6.23,835424,932,0.25,0.27,649.5,119.8,49.63,18.33,1485.15,1747.52,4338.06,12679.75,4402.97,4582.18,22804.79,32766.0,1414.85,1467.33,4027.76,10519.7
10/04 18:11:50,,,,137.0,18984.0,15456.0,251.39,21.85,5.99,169.0,24640.0,22800.0,280.71,12.51,62.46,5.92,163.0,23348.0,263.5,74.45,6.13,835460,964,0.3,0.33,654.0,123.0,50.23,18.9,1416.0,1531.0,4052.37,10958.12,4264.0,4270.0,23159.03,31415.16,1392.0,1605.0,3535.08,11629.82
10/04 18:11:51,,,,150.5,19936.63,21738.61,276.92,28.44,5.76,173.27,29803.96,19704.95,285.74,11.71,85.45,5.76,123.76,20681.19,292.77,30.62,6.76,835504,804,0.22,0.3,647.52,117.82,50.25,17.76,1390.1,1657.43,3471.16,12342.47,4531.68,4655.45,24816.23,33229.97,1472.28,1656.44,4140.64,12085.35
10/04 18:11:52,0,0,1,127.0,13728.0,18756.0,255.78,25.95,6.07,162.0,22664.0,21816.0,274.57,12.25,92.36,6.17,118.0,16776.0,264.75,28.58,6.28,835504,780,2.38,0.65,649.0,120.0,50.29,18.2,1306.0,1512.0,3128.48,10924.46,4164.0,3813.0,22544.07,25963.46,1345.0,1609.0,3436.9,11840.83
10/04 18:11:53,0,0,1,166.0,23322.0,21982.0,272.92,34.52,5.89,210.0,24340.0,22092.0,221.1,23.49,33.24,4.8,138.0,17054.0,266.65,25.59,6.18,835556,928,2.86,1.52,645.0,119.0,49.16,18.39,1450.0,1477.0,4238.45,10306.21,4052.0,4603.0,20499.52,33427.97,1659.0,1460.0,6084.3,10188.93
10/04 18:11:54,0,0,1,22.0,5340.0,2032.0,335.09,110.32,7.55,398.0,3436.0,3530.0,17.5,128.25,305.66,2.51,15.0,2722.0,290.4,24.2,9.67,835588,964,0.7,0.3,645.0,120.0,49.46,18.0,669.0,210.0,143.9,1103.54,940.0,649.0,2079.97,4693.38,692.0,210.0,391.69,1054.54
10/04 18:11:55,0,0,1,25.74,4671.29,3966.34,335.54,19.15,5.85,433.66,3502.97,3734.65,16.69,128.05,291.5,2.3,12.87,1800.0,250.31,10.08,6.38,835636,1012,0.32,0.17,654.46,121.78,51.57,18.51,800.99,201.98,1264.76,686.29,954.46,595.05,2038.67,4056.32,725.74,249.5,556.76,1338.48
10/04 18:11:56,0,0,1,8.0,1120.0,1276.0,299.5,28.38,10.5,414.0,2594.0,3270.0,14.16,128.24,319.55,2.42,2.0,504.0,252.0,10.5,10.5,835628,1012,0.35,0.25,652.0,117.0,51.1,17.8,661.0,178.0,111.65,833.22,760.0,244.0,1121.93,1339.23,714.0,168.0,622.44,586.7
10/04 18:11:57,0,0,1,31.68,2641.58,6164.36,277.94,14.31,6.75,486.14,3279.21,2413.86,11.71,127.98,261.89,2.05,41.58,3843.56,223.29,11.6,6.24,835712,1088,0.3,0.17,643.56,115.84,49.52,17.38,789.11,245.54,1195.74,1067.06,1152.48,742.57,3693.96,4747.25,801.98,415.84,979.25,2601.93
10/04 18:11:58,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,478.0,2644.0,1892.0,9.49,128.26,258.9,2.09,0.0,0.0,0.0,0.0,0.0,835740,1084,0.43,0.25,650.0,120.0,50.13,18.45,633.0,79.0,99.72,9.47,639.0,98.0,323.85,383.44,645.0,113.0,154.98,291.91
10/04 18:11:59,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,473.27,2756.44,2140.59,10.35,128.03,273.14,2.11,0.99,0.0,48.0,7.0,7.0,835788,1136,0.35,0.15,647.52,117.82,51.38,17.96,703.96,95.05,775.61,10.46,654.46,115.84,501.63,446.58,674.26,142.57,387.94,469.83
10/04 18:12:00,0,0,1,7.0,2816.0,0.0,402.29,9.57,6.0,410.0,4378.0,4218.0,20.97,128.38,321.28,2.44,6.0,580.0,302.33,22.0,7.67,835820,1168,0.28,0.28,667.0,125.0,53.54,19.05,655.0,137.0,49.19,497.21,770.0,474.0,827.72,3437.31,687.0,117.0,369.93,302.54
10/04 18:12:01,0,0,1,24.0,4174.0,3932.0,337.75,24.21,6.88,445.0,7886.0,2256.0,22.79,129.36,280.42,2.27,21.0,1428.0,298.19,13.81,6.24,835848,1196,0.45,0.17,660.0,124.0,51.38,18.73,848.0,288.0,1494.05,1489.07,1236.0,1034.0,3715.27,7723.29,817.0,297.0,1114.2,1568.52
10/04 18:12:02,,,,4.95,453.47,1800.0,455.2,13.0,7.8,463.37,5803.96,2964.36,18.92,127.07,277.58,2.14,6.93,1000.0,407.43,14.0,7.14,835896,1216,0.33,0.25,650.5,116.83,49.59,17.69,676.24,250.5,109.19,1509.96,913.86,427.72,2275.99,2940.08,658.42,166.34,101.41,738.32
10/04 18:12:03,,,,15.0,1216.0,3300.0,301.07,15.33,6.67,471.0,1748.0,4248.0,12.73,129.3,273.6,2.14,17.0,3564.0,362.0,19.12,6.82,835944,1264,0.67,0.15,669.0,160.0,53.53,341.03,681.0,195.0,52.01,877.44,1017.0,362.0,3108.2,2190.23,816.0,333.0,969.72,1928.21
10/04 18:12:04,,,,77.0,8290.0,11922.0,262.49,20.6,6.19,279.0,17978.0,18738.0,131.6,39.32,228.05,3.58,84.0,11152.0,287.67,19.21,5.51,836040,1360,0.78,0.53,658.0,140.0,53.34,147.95,1185.0,1262.0,2066.54,9201.34,3131.0,2721.0,17135.05,19564.87,1309.0,1198.0,3538.61,8456.46
10/04 18:12:05,,,,111.88,15180.2,16712.87,285.06,45.23,5.57,185.15,28714.85,30176.24,318.07,12.62,42.84,5.39,133.66,23845.54,310.36,40.29,5.76,836064,1420,0.52,0.42,654.46,138.61,53.24,146.7,1584.16,1389.11,5824.67,9542.4,4009.9,4294.06,20779.28,31135.11,2128.71,1612.87,10458.32,10727.14
10/04 18:12:06,,,,144.0,17174.0,21592.0,269.21,33.21,5.29,170.0,23288.0,25272.0,285.65,14.41,97.31,5.89,122.0,19840.0,280.98,31.1,6.35,836092,1416,0.25,0.4,640.0,123.0,48.71,82.28,1790.0,1429.0,7576.61,9436.76,3400.0,3689.0,16709.28,26739.78,1573.0,1134.0,6014.1,7176.36
10/04 18:12:07,,,,113.73,15660.78,15354.9,272.72,13.82,5.72,182.35,23719.61,28231.37,284.89,14.26,68.51,5.47,134.31,17380.39,258.03,21.47,6.25,836140,1420,0.37,0.25,692.16,225.49,57.82,904.51,1488.24,1567.65,4315.13,11182.2,4037.25,3920.59,21029.99,28614.24,1456.86,1406.86,4120.68,9872.31
10/04 18:12:08,,,,134.0,16290.0,22804.0,291.75,25.69,6.37,173.0,25388.0,24724.0,289.66,12.8,103.92,5.78,149.0,23708.0,268.03,31.3,6.03,836180,1480,0.28,0.38,648.0,142.0,51.97,211.89,1574.0,1656.0,5329.74,11903.86,4450.0,4152.0,24779.03,29256.16,1508.0,1831.0,4300.85,13419.48
10/04 18:12:09,,,,113.86,18598.02,13811.88,284.64,25.32,6.34,184.16,25883.17,25083.17,276.75,12.81,41.94,5.42,141.58,21392.08,292.8,46.94,5.51,836224,1524,0.37,0.22,655.45,135.64,53.31,99.32,1529.7,1744.55,4475.82,12968.51,4496.04,4553.47,24557.16,32610.87,1416.83,1573.27,3798.1,11268.25
10/04 18:12:10,,,,125.0,13446.0,16774.0,241.76,27.92,5.82,181.0,26782.0,24386.0,282.7,13.47,87.76,5.52,112.0,17530.0,295.7,23.21,6.84,836252,1552,0.2,0.38,641.0,117.0,49.62,17.8,1445.0,1533.0,4354.96,11171.07,3845.0,3974.0,19919.92,28197.38,1455.0,1162.0,4831.22,7814.64
10/04 18:12:11,,,,134.0,13290.0,16546.0,222.66,27.86,6.27,165.0,22306.0,24720.0,285.01,11.81,71.7,6.1,157.0,25016.0,284.01,32.01,5.93,836304,1604,0.37,0.25,665.0,120.0,52.88,18.45,1549.0,1525.0,5084.61,10596.7,4133.0,4053.0,21695.89,27913.55,1691.0,1672.0,5966.56,11908.0
10/04 18:12:12,0,0,1,166.0,21284.0,20290.0,250.45,34.15,5.66,169.0,26664.0,22280.0,289.61,10.82,56.89,5.92,152.0,20152.0,269.09,30.6,5.61,836304,500,2.06,0.73,644.0,114.0,49.62,17.16,1663.0,1582.0,6076.09,11099.09,4443.0,4846.0,23283.62,34700.24,1425.0,1639.0,3535.72,12063.64
10/04 18:12:13,0,0,1,128.71,18291.09,14752.48,256.72,41.14,6.2,179.21,18451.49,12736.63,174.03,30.05,84.15,5.57,151.49,25972.28,301.4,43.97,5.95,836356,568,3.11,1.57,663.37,121.78,53.08,18.71,1454.46,1296.04,4843.92,9016.12,3580.2,3868.32,17913.67,27568.77,1262.38,1205.94,3260.26,8390.5
10/04 18:12:14,0,0,1,15.0,1250.0,3364.0,307.6,12.73,7.6,443.0,2608.0,3354.0,13.46,128.24,279.86,2.26,24.0,1756.0,197.25,33.92,6.71,836392,608,0.45,0.38,653.0,120.0,51.5,18.2,705.0,247.0,432.71,1348.67,978.0,501.0,2384.61,3087.92,727.0,217.0,565.94,1060.36
10/04 18:12:15,0,0,1,19.8,1659.41,4572.28,314.7,17.8,7.3,456.44,3673.27,4635.64,18.2,127.91,287.26,2.18,22.77,4883.17,355.13,66.13,8.52,836436,652,0.42,0.12,647.52,117.82,50.25,17.8,799.01,388.12,936.34,2439.12,1194.06,620.79,4461.43,3772.58,832.67,357.43,1326.89,2007.57
10/04 18:12:16,0,0,1,22.0,1870.0,4042.0,268.73,11.64,6.64,396.0,2688.0,2928.0,14.18,128.35,327.61,2.53,26.0,906.0,112.69,15.77,7.96,836468,684,0.23,0.3,654.0,120.0,52.11,18.2,716.0,352.0,56.45,2213.69,1051.0,477.0,3077.6,2533.79,714.0,233.0,495.9,1122.77
10/04 18:12:17,0,0,1,13.86,3093.07,1784.16,351.86,12.79,7.07,424.75,3837.62,2546.53,15.03,128.02,284.27,2.35,11.88,1948.51,246.0,12.42,7.42,836516,684,0.42,0.2,648.51,113.86,51.52,17.28,661.39,194.06,58.98,949.27,994.06,470.3,2728.47,3141.34,689.11,246.53,342.6,1403.02
10/04 18:12:18,0,0,1,13.0,3836.0,110.0,303.54,11.85,4.92,406.0,5200.0,3918.0,22.46,128.29,316.36,2.46,11.0,726.0,66.36,9.82,8.55,836544,716,0.3,0.25,640.0,113.0,50.35,17.07,626.0,83.0,46.49,13.97,704.0,385.0,164.77,2629.58,639.0,140.0,67.58,509.9
10/04 18:12:19,0,0,1,18.81,3801.98,2308.91,324.84,10.42,5.89,444.55,4756.44,1695.05,14.51,128.04,290.62,2.24,19.8,2586.14,368.4,15.25,6.7,836592,764,0.47,0.17,657.43,120.79,52.09,18.4,709.9,249.5,368.65,1376.48,1067.33,903.96,2644.34,6937.26,726.73,203.96,616.38,921.07
10/04 18:12:20,0,0,1,11.0,244.0,3490.0,339.45,21.91,8.27,420.0,2862.0,5106.0,18.97,128.27,310.85,2.38,7.0,536.0,302.29,11.57,5.57,836592,764,0.18,0.28,642.0,117.0,49.81,17.83,692.0,260.0,330.34,1469.88,848.0,302.0,1872.82,1483.88,734.0,188.0,804.05,683.37
10/04 18:12:21,0,0,1,4.0,2.0,874.0,219.0,7.5,5.5,496.0,1760.0,3364.0,10.33,129.11,254.92,2.03,3.0,0.0,201.33,12.0,7.0,836668,840,0.52,0.2,658.0,118.0,50.89,17.89,657.0,175.0,55.62,808.15,722.0,115.0,984.37,312.16,652.0,141.0,48.57,505.21
10/04 18:12:22,,,,0.0,0.0,0.0,0.0,0.0,0.0,427.0,2342.0,3818.0,14.43,128.26,303.94,2.34,4.0,6.0,2.0,8.0,8.0,836696,800,0.15,0.2,651.0,120.0,52.18,18.2,653.0,168.0,49.21,761.83,722.0,128.0,908.55,364.88,634.0,91.0,56.76,66.37
10/04 18:12:23,,,,11.88,1978.22,1833.66,320.83,15.67,8.25,482.18,4516.83,2851.49,15.28,128.12,271.54,2.07,17.82,2681.19,278.11,18.61,7.06,836744,864,0.74,0.22,648.51,116.83,51.23,17.69,704.95,226.73,390.15,1123.03,907.92,519.8,1860.89,3514.07,727.72,183.17,654.25,710.94
10/04 18:12:24,,,,62.0,11786.0,7254.0,307.1,20.23,6.4,247.0,25258.0,12834.0,154.22,33.59,212.02,4.05,84.0,13230.0,329.4,27.77,7.67,836836,956,0.68,0.4,643.0,116.0,50.24,17.49,990.0,846.0,1732.1,5897.32,2946.0,3466.0,13828.63,25559.19,1028.0,935.0,1784.51,6729.28
10/04 18:12:25,,,,64.36,7037.62,12600.0,305.14,16.17,6.4,151.49,19813.86,14847.52,228.81,12.98,69.07,6.59,84.16,10265.35,252.96,11.89,5.67,836844,996,0.55,0.35,647.52,119.8,50.6,18.38,1182.18,1220.79,2765.09,8935.99,2862.38,2614.85,14659.71,18138.61,1055.45,933.66,2030.02,6525.15
10/04 18:12:26,,,,145.0,22314.0,20792.0,297.28,44.88,5.27,169.0,26316.0,23618.0,295.47,12.52,68.92,5.92,121.0,19374.0,285.77,56.08,6.18,836876,1032,0.15,0.35,647.0,117.0,52.01,17.8,1582.0,1797.0,5215.27,13328.57,4554.0,4549.0,26132.84,32244.42,1455.0,1701.0,4117.13,12317.29
10/04 18:12:27,,,,197.03,27673.27,22792.08,256.13,40.94,5.07,169.31,23376.24,20477.23,259.02,10.98,62.84,5.89,169.31,24918.81,285.7,53.18,5.7,836788,824,0.4,0.25,636.63,116.83,49.99,17.69,1621.78,1572.28,5910.94,11079.21,4579.21,5263.37,23564.19,37887.02,1399.01,1535.64,3471.68,10914.57
10/04 18:12:28,,,,173.0,24798.0,19882.0,258.27,80.09,5.78,186.0,28016.0,27868.0,300.45,10.68,82.42,5.38,143.0,23178.0,266.06,38.3,5.87,836824,936,0.15,0.4,641.0,114.0,49.85,17.36,1410.0,1959.0,3257.37,14814.64,5229.0,4925.0,30054.93,33969.6,1366.0,2175.0,2496.93,16872.81
10/04 18:12:29,,,,161.39,26689.11,18548.51,280.31,27.08,6.18,135.64,20825.74,17017.82,278.99,4.14,35.47,6.16,132.67,23744.55,301.78,58.19,7.44,836872,984,0.5,0.25,661.39,119.8,51.43,18.33,1455.45,1598.02,4185.83,11646.6,4104.95,4320.79,21377.94,32470.59,1456.44,1372.28,4550.76,9724.46
10/04 18:12:30,,,,192.0,22052.0,31790.0,280.43,116.44,5.21,193.0,35974.0,22132.0,301.07,11.79,39.0,5.18,152.0,20306.0,285.66,35.11,5.89,836920,1036,1.63,0.4,646.0,116.0,49.75,17.54,1551.0,1928.0,4278.38,14338.36,5239.0,5631.0,29150.94,41002.46,1619.0,1972.0,5149.28,14715.61
10/04 18:12:31,,,,130.0,13036.0,18904.0,245.69,94.94,7.75,160.0,27936.0,24176.0,325.7,8.0,81.86,6.16,122.0,17846.0,286.98,22.58,6.65,837024,1140,2.91,0.25,662.0,117.0,52.37,17.8,1355.0,1482.0,3756.51,10826.02,4401.0,4006.0,24435.72,29311.61,1356.0,1739.0,3359.3,13020.74
10/04 18:12:32,0,0,1,157.0,20464.0,21520.0,267.41,75.7,6.38,132.0,20268.0,18890.0,296.65,8.18,57.5,6.59,147.0,22236.0,274.68,43.89,6.22,837068,1168,4.83,0.78,655.0,121.0,51.35,18.52,1532.0,1836.0,4570.84,13502.46,4211.0,4183.0,23213.03,29195.02,1344.0,1458.0,3266.91,10563.69
10/04 18:12:33,0,0,1,132.67,9499.01,19556.44,219.0,87.83,6.09,134.65,20564.36,10536.63,230.97,40.54,120.26,7.41,148.51,16794.06,251.2,48.52,5.49,837192,1364,4.63,1.54,641.58,124.75,48.67,19.27,1250.5,1094.06,3403.83,7457.78,3124.75,3190.1,14729.68,22491.27,1232.67,1011.88,3403.29,6672.89
10/04 18:12:34,0,0,1,20.0,1660.0,2402.0,203.1,18.95,7.45,455.0,4290.0,1898.0,13.6,128.36,283.79,2.2,57.0,2178.0,109.79,19.23,8.35,836888,1400,0.58,0.38,638.0,114.0,49.56,17.24,679.0,288.0,132.09,1697.06,1078.0,794.0,2869.08,5619.96,694.0,261.0,370.54,1409.57
10/04 18:12:35,0,0,1,2.97,253.47,530.69,264.0,18.67,13.67,412.87,2922.77,3396.04,15.3,127.87,304.88,2.41,0.99,47.52,48.0,6.0,6.0,837272,1452,0.5,0.17,650.5,128.71,52.04,19.98,629.7,110.89,70.18,277.32,704.95,157.43,877.45,769.8,630.69,143.56,46.36,577.32
10/04 18:12:36,0,0,1,8.0,0.0,2846.0,355.75,18.38,10.62,488.0,2980.0,3248.0,12.76,128.41,262.1,2.05,15.0,3340.0,354.53,12.6,6.8,837308,1484,0.2,0.28,636.0,112.0,47.84,16.78,675.0,293.0,47.81,1840.88,1024.0,317.0,3371.56,1372.94,712.0,267.0,525.77,1507.21
